model,fold,horizon,calendar_day,spatial_block,n,MAE,RMSE,sMAPE
HA,3,1,2026-02-03,4,213,2.430394227889036,3.8114045530320055,3.1736554087714737
HA,3,1,2026-02-03,5,144,6.742940152132952,7.83491104232756,12.958942386364194
HA,3,1,2026-02-04,1,221,0.3274692287991669,0.8418419446637458,0.3613664478961308
HA,3,1,2026-02-04,2,220,0.5964998187440814,1.2732990505147803,0.6232263707409919
HA,3,1,2026-02-04,3,213,0.4473175621928184,0.4836718988684675,0.4499965342930405
HA,3,1,2026-02-04,4,224,2.4101705778212774,3.844957550080062,3.1706499711756315
HA,3,1,2026-02-04,5,131,6.542950821893513,7.746971857195899,12.837283896299207
HA,3,1,2026-02-05,1,234,0.5625284961146167,2.2167554802995117,0.6562509649560401
HA,3,1,2026-02-05,2,221,0.4499386403355663,0.7761274322576852,0.4632069473220199
HA,3,1,2026-02-05,3,231,0.5052918273133117,0.8302009719753056,0.5108158771389115
HA,3,1,2026-02-05,4,228,2.511093340421978,4.033077557279138,3.3592838518945967
HA,3,1,2026-02-05,5,141,6.922605203398576,8.002229173937929,13.742441616460082
HA,3,1,2026-02-06,1,223,0.23663569565845713,0.25169957956201106,0.26057915805106974
HA,3,1,2026-02-06,2,214,0.49755941373165524,1.0329229274581169,0.5182749981268125
HA,3,1,2026-02-06,3,212,0.51966241320724,0.7439449158915383,0.5240663237836728
HA,3,1,2026-02-06,4,226,2.250954945882161,3.6643231131860916,2.9866177679932675
HA,3,1,2026-02-06,5,140,6.436026291620164,7.547502082691153,12.547668825694558
HA,3,1,2026-02-07,1,226,0.23511400475966193,0.24931812266011505,0.25860186101043287
HA,3,1,2026-02-07,2,214,0.44247571998667495,0.6961304303944421,0.4541474338645627
HA,3,1,2026-02-07,3,230,0.4679376353388247,0.5312214171299087,0.471014159473067
HA,3,1,2026-02-07,4,218,2.362825061203143,3.8474041636599248,3.1665438175795697
HA,3,1,2026-02-07,5,140,7.24086452665783,8.269723987787208,14.05839519254987
HA,3,1,2026-02-08,1,219,0.23714248448202055,0.2511840079059852,0.261050011732868
HA,3,1,2026-02-08,2,226,0.4726724202654003,0.9929244582592649,0.48800428995218464
HA,3,1,2026-02-08,3,230,0.6202976392663043,1.6752836553051924,0.6383294096486717
HA,3,1,2026-02-08,4,235,2.227822756936364,3.70243532411912,2.859234611676775
HA,3,1,2026-02-08,5,148,5.334598541259766,6.473842012289905,9.54125242032363
HA,3,3,2026-02-02,1,152,0.405611924957811,0.8097546497274019,0.4465049113859175
HA,3,3,2026-02-02,2,143,0.5581367688301279,0.9058335283778362,0.578582677412963
HA,3,3,2026-02-02,3,133,0.44520941712802514,0.49350149030145884,0.4477872882884615
HA,3,3,2026-02-02,4,158,1.763962044159236,2.8237984888786274,2.3241644012653926
HA,3,3,2026-02-02,5,88,5.7889885131758865,6.510783592964442,10.603876572473565
HA,3,3,2026-02-03,1,155,0.6574423075576838,1.4876379073207369,0.7434898751611654
HA,3,3,2026-02-03,2,138,0.4494887887951639,0.6321280462102418,0.46082141677466454
HA,3,3,2026-02-03,3,120,0.43644464280870243,0.5160456398926054,0.43963002339475404
HA,3,3,2026-02-03,4,148,2.2129499303686013,3.363648042504756,2.8857202997090052
HA,3,3,2026-02-03,5,111,6.588078411969097,7.502329188215743,12.856211367938155
HA,3,3,2026-02-04,1,151,0.31423295605612467,0.5084305313028558,0.3449462625618325
HA,3,3,2026-02-04,2,159,0.529011660401926,0.8365744986529063,0.5506959306109666
HA,3,3,2026-02-04,3,134,0.43507715481430737,0.4816634378688327,0.4377144427353907
HA,3,3,2026-02-04,4,162,2.3961110736444007,3.6314416373038245,3.1559558541694077
HA,3,3,2026-02-04,5,79,6.580080335485616,7.500235896322323,13.054342682295319
HA,3,3,2026-02-05,1,189,0.5205021610966436,1.2261359701302126,0.5864375172672127
HA,3,3,2026-02-05,2,156,0.32313646821894193,0.3967950908345372,0.3325236244369125
HA,3,3,2026-02-05,3,173,0.4432138872973492,0.5054571211343765,0.4460865915514344
HA,3,3,2026-02-05,4,173,2.5076966478645457,3.8318616576213334,3.3533034725872573
HA,3,3,2026-02-05,5,109,6.300753252221904,7.399254602947083,12.489962324921535
HA,3,3,2026-02-06,1,148,0.22625670561919342,0.24445093941386922,0.24948708673833797
HA,3,3,2026-02-06,2,139,0.5125661067825429,0.7890664535271102,0.532713763520648
HA,3,3,2026-02-06,3,138,0.5077421215997227,0.5738863015306404,0.5106887728435392
HA,3,3,2026-02-06,4,152,1.9655870248002614,3.2308933270970757,2.5972489140824284
HA,3,3,2026-02-06,5,86,5.942460752580825,6.9697926223834505,11.410342921813836
HA,3,3,2026-02-07,1,163,0.22309692944485718,0.23646315994284764,0.24492048313794412
HA,3,3,2026-02-07,2,150,0.39278967963324657,0.49522876792374665,0.40193152782557784
HA,3,3,2026-02-07,3,182,0.5201466598790206,0.8263900981940787,0.5258588703769237
HA,3,3,2026-02-07,4,160,2.3643269168006045,3.7113274347446965,3.118540581105285
HA,3,3,2026-02-07,5,99,7.634496879363567,8.429082845586167,15.390067686966013
HA,3,3,2026-02-08,1,146,0.23570601580894157,0.24891454333952068,0.25949958188949146
HA,3,3,2026-02-08,2,162,0.4256599332079476,0.6344641945755224,0.4370202736013738
HA,3,3,2026-02-08,3,174,0.48881269140718536,0.7179698598096009,0.4932173550637421
HA,3,3,2026-02-08,4,182,1.8086997743636837,2.873661202728223,2.305088423456695
HA,3,3,2026-02-08,5,115,4.851583379478271,5.879219192764264,8.568106078673893
HA,3,6,2026-02-02,1,208,0.364682322282058,0.5708726393377019,0.4000959637157472
HA,3,6,2026-02-02,2,177,0.5100348406143329,0.6951845687599283,0.5243549696566131
HA,3,6,2026-02-02,3,184,0.4446114249851393,0.4926122202301179,0.44706895936988367
HA,3,6,2026-02-02,4,207,1.6280204588664322,2.506958925702723,2.1286923680948533
HA,3,6,2026-02-02,5,118,5.333855193976853,6.08658776361659,10.103138711158477
HA,3,6,2026-02-03,1,205,0.5336483144372467,0.9482049412444845,0.5971113181716355
HA,3,6,2026-02-03,2,164,0.41278873329886256,0.5457591684930028,0.424401921978877
HA,3,6,2026-02-03,3,175,0.40581787690662185,0.4741952391344308,0.40872531849357985
HA,3,6,2026-02-03,4,191,1.8983604062775516,3.070291462545978,2.481093840675028
HA,3,6,2026-02-03,5,134,5.761847581752694,6.607828945872249,11.260298960943713
HA,3,6,2026-02-04,1,195,0.31132239012976326,0.4004634336991335,0.34124913862099104
HA,3,6,2026-02-04,2,188,0.44459803335491854,0.588797995915873,0.4607289223270039
HA,3,6,2026-02-04,3,173,0.4106094713155934,0.45377684298616655,0.41293477204819745
HA,3,6,2026-02-04,4,196,1.9800886184450175,3.011705723229422,2.615471804629139
HA,3,6,2026-02-04,5,93,5.410775748632287,6.239645400438786,10.74570264068912
HA,3,6,2026-02-05,1,229,0.5277007790111558,0.9443185419302776,0.5905849546303561
HA,3,6,2026-02-05,2,202,0.2620221556610005,0.30971543713435873,0.27036525211625384
HA,3,6,2026-02-05,3,226,0.4185354992351701,0.4625284105186065,0.4210482299318711
HA,3,6,2026-02-05,4,205,1.958714424278032,3.109992633446663,2.563371027734817
HA,3,6,2026-02-05,5,128,5.443950886196561,6.392287145340064,10.747771324062812
HA,3,6,2026-02-06,1,195,0.2286830804286859,0.24687236021011671,0.25190714726129365
HA,3,6,2026-02-06,2,183,0.46731824197404354,0.6040842869140546,0.4828176464997287
HA,3,6,2026-02-06,3,176,0.46902585174098127,0.5152463614422026,0.47146794312791246
HA,3,6,2026-02-06,4,201,1.780493531825465,2.811179445882462,2.3426661456214037
HA,3,6,2026-02-06,5,121,5.605465391384997,6.4801769482767995,11.326993290997123
HA,3,6,2026-02-07,1,211,0.22573429487327829,0.24095745761868417,0.24799955359424564
HA,3,6,2026-02-07,2,183,0.36814176076531185,0.4558531175371992,0.3770515757800097
HA,3,6,2026-02-07,3,224,0.481875730696179,0.6322987964482281,0.48611093792520726
HA,3,6,2026-02-07,4,207,2.000315063279992,3.186740395220442,2.6177303986504623
HA,3,6,2026-02-07,5,126,6.6478686627046555,7.528093868601286,12.870996254009846
HA,3,6,2026-02-08,1,162,0.23801968421465086,0.24999420971940842,0.26190951343057994
HA,3,6,2026-02-08,2,176,0.35115985003384664,0.43623335315845646,0.36044524679080997
HA,3,6,2026-02-08,3,175,0.4312404378255209,0.5025106947294087,0.43401803274860284
HA,3,6,2026-02-08,4,177,1.7027261143724495,2.6818835108408656,2.197769675030289
HA,3,6,2026-02-08,5,118,4.243152383491818,5.156918562339289,7.6130787439584084
HA,4,1,2026-02-09,1,228,0.6338425463403177,1.819468098441928,0.7234376707669767
HA,4,1,2026-02-09,2,221,0.4270877406607926,0.6661451531922771,0.4403192338109107
HA,4,1,2026-02-09,3,236,0.4105645195912507,0.44163171949657154,0.41301405049033674
HA,4,1,2026-02-09,4,237,2.281105502915952,3.652736877615862,3.047444289795322
HA,4,1,2026-02-09,5,153,6.676667830523322,7.82719969153918,13.188832843202052
HA,4,1,2026-02-10,1,175,0.21715968540736608,0.23183382388340645,0.23910520533064888
HA,4,1,2026-02-10,2,175,0.4716920253208705,1.2998570869196096,0.49086062549862347
HA,4,1,2026-02-10,3,181,0.4145046676720045,0.4445440443875471,0.4168690916474629
HA,4,1,2026-02-10,4,170,2.1211471557617188,3.341913182476554,2.812302767515609
HA,4,1,2026-02-10,5,117,6.853496681930673,7.9550054114003945,13.616825921449076
HA,4,1,2026-02-11,1,147,0.26759691303279126,0.6090802111943104,0.2947558253654614
HA,4,1,2026-02-11,2,160,0.3931020736694336,0.4950591519187535,0.4023263793616943
HA,4,1,2026-02-11,3,147,0.4199522368761958,0.44897333596461686,0.42219037098801815
HA,4,1,2026-02-11,4,151,2.5377163244925325,3.9083686605502335,3.43556406702179
HA,4,1,2026-02-11,5,93,8.046795834777175,9.032613204038226,16.48488310639328
HA,4,1,2026-02-12,1,164,0.44627966531893104,1.5171668001281748,0.5088778672745361
HA,4,1,2026-02-12,2,157,0.5078255720199294,0.9913016383638724,0.522664231543778
HA,4,1,2026-02-12,3,156,0.44138526916503906,0.5085090476128641,0.4441402169869453
HA,4,1,2026-02-12,4,155,2.7673301286594842,4.280624585999198,3.84442664049454
HA,4,1,2026-02-12,5,101,8.162389371261344,9.210131375196688,17.278820723894782
HA,4,1,2026-02-13,1,192,0.7624189853668213,3.630858531552046,0.972699494160315
HA,4,1,2026-02-13,2,179,1.0799991032264753,4.551803023194708,1.2316730329339318
HA,4,1,2026-02-13,3,176,1.5326845862648704,5.9405386715887225,1.7597355994871753
HA,4,1,2026-02-13,4,175,3.128999459402902,6.28887006731526,3.974575054378591
HA,4,1,2026-02-13,5,116,5.808918985827216,6.9938516650414,11.073010350670906
HA,4,1,2026-02-14,1,240,0.796724944644504,2.6926189881909184,0.9324428242356143
HA,4,1,2026-02-14,2,244,0.48713148356786845,1.1041656914337084,0.5048889103472576
HA,4,1,2026-02-14,3,250,0.4383043721516927,0.5528501335916012,0.4416558977663352
HA,4,1,2026-02-14,4,241,2.100487536249649,3.3683696176452105,2.756565424108061
HA,4,1,2026-02-14,5,157,5.605783936324393,6.7098120659957505,9.973459296192935
HA,4,1,2026-02-15,1,230,0.42708766771399465,1.3513300989799286,0.4844314540311967
HA,4,1,2026-02-15,2,227,1.0619939504390945,2.9752501284316,1.1297847991003798
HA,4,1,2026-02-15,3,231,1.7426691096582452,4.5399701483399335,1.8674456283128684
HA,4,1,2026-02-15,4,226,4.482680993094204,6.975014078986221,5.904300931804686
HA,4,1,2026-02-15,5,149,8.366436354532604,9.77666620733194,15.618114595264139
HA,4,3,2026-02-09,1,172,0.6067568904669709,1.3372532162245951,0.6835791655126713
HA,4,3,2026-02-09,2,155,0.4173202186502437,0.5423814121128111,0.4289704464922579
HA,4,3,2026-02-09,3,189,0.39371151394314235,0.4367093804402563,0.39631037789619
HA,4,3,2026-02-09,4,185,2.2759230467650267,3.5025780916313862,3.045699247192275
HA,4,3,2026-02-09,5,123,6.331067165385094,7.3282425165930345,12.254586748652352
HA,4,3,2026-02-10,1,106,0.2052143024948408,0.22306025357919224,0.22617932745903138
HA,4,3,2026-02-10,2,101,0.4497933466442348,0.8000961174378383,0.46275171543661
HA,4,3,2026-02-10,3,105,0.42343590146019344,0.46497930308245206,0.42582264468705666
HA,4,3,2026-02-10,4,93,2.051402685605212,3.1067807470607973,2.7189751365568138
HA,4,3,2026-02-10,5,69,7.034099793856463,8.024632377013953,13.996768787708373
HA,4,3,2026-02-11,1,78,0.2572804312420705,0.40787417560314143,0.28188482801354237
HA,4,3,2026-02-11,2,89,0.39137113764044945,0.4980189062104613,0.40037271372168176
HA,4,3,2026-02-11,3,79,0.44521978837025317,0.4800143007541914,0.4471826679626509
HA,4,3,2026-02-11,4,82,2.1918270038718455,3.4712600470672506,2.9051585380509826
HA,4,3,2026-02-11,5,50,7.547838541666668,8.755946770343998,15.63635656091232
HA,4,3,2026-02-12,1,81,0.4266860396773727,0.8505338870190957,0.4757438740526391
HA,4,3,2026-02-12,2,59,0.523615001958642,0.706418280312761,0.5357659009728809
HA,4,3,2026-02-12,3,61,0.4569469931347121,0.49206522432894456,0.4590966471021197
HA,4,3,2026-02-12,4,56,3.146692094348726,4.664522521464852,4.468080097898563
HA,4,3,2026-02-12,5,44,8.460626640705147,9.474530944912525,18.908119115112434
HA,4,3,2026-02-13,1,110,0.7306622360691878,2.106761009789641,0.9041605459876042
HA,4,3,2026-02-13,2,93,0.7227513849948898,1.6780632226482335,0.7520891607436133
HA,4,3,2026-02-13,3,85,1.443029037176394,3.4924089655456387,1.515941021100133
HA,4,3,2026-02-13,4,75,3.335899793836806,4.845538124871002,4.120449929683251
HA,4,3,2026-02-13,5,61,5.828601635653247,6.865347332571618,10.957012324118772
HA,4,3,2026-02-14,1,198,0.7786822292272222,1.9593213065834116,0.888851858767249
HA,4,3,2026-02-14,2,211,0.41230180126670296,0.6095798642728458,0.42366631894923523
HA,4,3,2026-02-14,3,221,0.44827949443374093,0.5043316248523692,0.45121817021151195
HA,4,3,2026-02-14,4,204,1.9196718087123628,3.030654329243578,2.5058060556506176
HA,4,3,2026-02-14,5,135,5.329690244070297,6.214476387740634,9.447571836037326
HA,4,3,2026-02-15,1,172,0.3749672448604302,0.7142646356265685,0.41754005047551207
HA,4,3,2026-02-15,2,165,0.9779632876617739,2.0864186644077516,1.0184333036658786
HA,4,3,2026-02-15,3,176,1.7737673412669783,3.1705481852422164,1.8365954261473254
HA,4,3,2026-02-15,4,173,3.9271749350683156,5.796790118833067,5.160930681855104
HA,4,3,2026-02-15,5,115,7.8950060563386915,9.112034991496543,14.536613025957879
HA,4,6,2026-02-09,1,202,0.5620978167610459,0.9915488573148936,0.6284436418734266
HA,4,6,2026-02-09,2,195,0.3907670893220819,0.49482444101809364,0.4023217799132284
HA,4,6,2026-02-09,3,225,0.39127156575520833,0.42989501885966747,0.393550374381099
HA,4,6,2026-02-09,4,229,1.8275933988923765,2.8055217549257363,2.435344301815905
HA,4,6,2026-02-09,5,157,5.40952185207618,6.406589407172235,10.817041199727164
HA,4,6,2026-02-10,1,106,0.20575570160487913,0.22391408781916933,0.22612400806064387
HA,4,6,2026-02-10,2,122,0.4145435520860017,0.5925171905527734,0.4248921316120819
HA,4,6,2026-02-10,3,112,0.4016665049961635,0.439850196858237,0.4038569637986897
HA,4,6,2026-02-10,4,98,1.5988891670763357,2.596304759442944,2.07775283004459
HA,4,6,2026-02-10,5,85,5.643064991072112,6.64379520886936,11.29514809871408
HA,4,6,2026-02-11,1,83,0.2827537138299295,0.378992217717151,0.3087277737582633
HA,4,6,2026-02-11,2,94,0.39035910748420877,0.5014683822151834,0.3997964600570693
HA,4,6,2026-02-11,3,83,0.4408424101680158,0.471575837745382,0.44260328236515767
HA,4,6,2026-02-11,4,82,1.914027477150688,2.9402896969618144,2.5509904622025035
HA,4,6,2026-02-11,5,56,6.032160583374994,7.133302868423185,13.238085678485488
HA,4,6,2026-02-12,1,75,0.3672997843424478,0.5441973238378759,0.4064983143271354
HA,4,6,2026-02-12,2,59,0.47321628204173316,0.5846407361483368,0.48331900889636853
HA,4,6,2026-02-12,3,72,0.3985731336805556,0.4410229247039643,0.40072650261531517
HA,4,6,2026-02-12,4,62,2.9397022944624704,4.45181278263662,4.19770340241006
HA,4,6,2026-02-12,5,49,8.114408120222373,9.064781176760842,19.573485256057815
HA,4,6,2026-02-13,1,159,0.6099083506586168,1.4665910516041094,0.7286257437045504
HA,4,6,2026-02-13,2,115,0.725802453082541,1.444446430629623,0.7518173767580552
HA,4,6,2026-02-13,3,106,1.1129414492433178,2.190254911079819,1.1438289584780634
HA,4,6,2026-02-13,4,112,3.0510948271978466,4.198974773486616,3.7935224635651736
HA,4,6,2026-02-13,5,84,5.736973212509558,6.73899182820622,11.22084114126427
HA,4,6,2026-02-14,1,235,0.7465271768051398,1.4296516198199511,0.8415422247353305
HA,4,6,2026-02-14,2,251,0.4108641814847814,0.5370459869916474,0.42195475831974355
HA,4,6,2026-02-14,3,248,0.42404449900418606,0.46186260766471504,0.42660248980089327
HA,4,6,2026-02-14,4,238,1.7205494913623,2.688306255362402,2.2243814016602657
HA,4,6,2026-02-14,5,155,4.446259214339717,5.189312994213129,7.89821130565352
HA,4,6,2026-02-15,1,175,0.41484489707341254,0.6115486773515829,0.46142266404096705
HA,4,6,2026-02-15,2,178,0.9248804280522752,1.7967677921003236,0.9580486480888081
HA,4,6,2026-02-15,3,182,1.55388463338216,2.4866033916500245,1.5957884705527492
HA,4,6,2026-02-15,4,169,3.438671740570169,4.916995146878418,4.584238468834923
HA,4,6,2026-02-15,5,117,6.947655187825983,7.6457106025189105,13.150213830559213
HA,5,1,2026-02-16,1,245,0.21230337960379464,0.22571984086367447,0.23369930471513986
HA,5,1,2026-02-16,2,242,0.44151980817810565,1.0210313709846177,0.46050988291279615
HA,5,1,2026-02-16,3,244,0.40128596363171853,0.4803112485896389,0.4037087282429653
HA,5,1,2026-02-16,4,242,2.0428534473597835,3.3587208053544964,2.719926146567875
HA,5,1,2026-02-16,5,153,6.238610776681007,7.3567821587656885,12.495007239393049
HA,5,1,2026-02-17,1,7,0.23429325648716517,0.23820330618551197,0.2567471101106071
HA,5,1,2026-02-17,2,9,0.37892066107855904,0.47965047715644604,0.38786175433692255
HA,5,1,2026-02-17,3,8,0.3381376266479492,0.3572504971967209,0.3398225674815592
HA,5,1,2026-02-17,4,6,2.1505889892578125,3.7320528481882644,2.7293980738152563
HA,5,1,2026-02-17,5,5,9.777695465087891,10.894758254287904,18.11167772350593
HA,5,1,2026-02-18,1,186,0.21544515958396337,0.2273213143916093,0.23718058265459319
HA,5,1,2026-02-18,2,161,1.7699047586192256,4.248334710535789,1.8991610984096354
HA,5,1,2026-02-18,3,186,2.134058142221102,4.676822378573073,2.268572193719148
HA,5,1,2026-02-18,4,172,2.8504173811091933,4.794962026248225,3.9297938411308433
HA,5,1,2026-02-18,5,107,7.374417242602767,8.317266082330688,13.069802006569986
HA,5,1,2026-02-19,1,174,0.2150427281171426,0.22768105387294724,0.23683795282162604
HA,5,1,2026-02-19,2,171,0.6147975363926581,1.572825899273395,0.6391819839370869
HA,5,1,2026-02-19,3,187,0.6410709319905163,1.5901225649472137,0.6566455921918052
HA,5,1,2026-02-19,4,170,2.057044803394991,3.3675212428825603,2.707718101319204
HA,5,1,2026-02-19,5,121,5.810663491241203,7.109026876962908,11.089608054146145
HA,5,1,2026-02-20,1,180,0.20882432725694444,0.22267835929901303,0.22973571228622344
HA,5,1,2026-02-20,2,177,0.38996989219651157,0.5962738064194599,0.3998586141400428
HA,5,1,2026-02-20,3,184,0.38500130694845447,0.4145795717707172,0.38697807857418015
HA,5,1,2026-02-20,4,199,2.1235071818033857,3.5273759002778635,2.8121911955053327
HA,5,1,2026-02-20,5,120,6.338344160715739,7.527200866580065,12.143982537103357
HA,5,1,2026-02-21,1,226,0.21343690315179065,0.22622310534156614,0.23495409998586647
HA,5,1,2026-02-21,2,235,0.4224689456587987,0.9766543851945705,0.43654517039760476
HA,5,1,2026-02-21,3,238,0.5427412786403624,1.6414961515441309,0.5596571666327491
HA,5,1,2026-02-21,4,241,2.1773057148829205,3.702525016134874,2.8096491222609203
HA,5,1,2026-02-21,5,153,5.4974052994339555,6.6910817476260425,9.853602947983086
HA,5,1,2026-02-22,1,180,0.21456599765353732,0.22668989155857658,0.23616390932095396
HA,5,1,2026-02-22,2,152,1.8815691094649465,4.454411810915489,2.0226670096624493
HA,5,1,2026-02-22,3,179,2.218633342721609,4.8061543323758675,2.3606704073069738
HA,5,1,2026-02-22,4,165,2.957675494569721,4.923399282622863,4.086676721295667
HA,5,1,2026-02-22,5,101,7.213252794624555,8.167703798423116,12.838509446010466
HA,5,3,2026-02-16,1,209,0.20848488693602346,0.22279929064624177,0.2294674983718689
HA,5,3,2026-02-16,2,202,0.4462146570186805,0.7171855509591594,0.46225119934424935
HA,5,3,2026-02-16,3,209,0.38742734674821816,0.42584395949458387,0.389425318807243
HA,5,3,2026-02-16,4,203,1.815214093421806,2.9571781385542644,2.406068903293341
HA,5,3,2026-02-16,5,125,5.871805480957033,6.817178209283779,11.942371619096017
HA,5,3,2026-02-17,1,5,0.23905792236328124,0.24423805483804129,0.2624340232176742
HA,5,3,2026-02-17,2,3,0.1945164998372396,0.19748500552661735,0.20366664776274726
HA,5,3,2026-02-17,3,6,0.3386027018229167,0.37126784394972484,0.3405079049815766
HA,5,3,2026-02-17,4,3,3.3066279093424478,5.034842096472264,4.3419776071972604
HA,5,3,2026-02-17,5,1,1.5890274047851562,1.5890274047851562,1.8221644900541591
HA,5,3,2026-02-18,1,82,0.21890686779487423,0.22737854626651754,0.24099564577050747
HA,5,3,2026-02-18,2,63,1.7904831820694855,2.946810933362043,1.8698327654852702
HA,5,3,2026-02-18,3,88,1.9901868646795093,3.168689941347899,2.0570736877823164
HA,5,3,2026-02-18,4,75,2.344913228352865,4.0190128208673706,3.2654209023137364
HA,5,3,2026-02-18,5,42,7.200391648307679,7.983263137183474,13.172709424308742
HA,5,3,2026-02-19,1,64,0.22062194347381592,0.2311682221490086,0.24306875129934755
HA,5,3,2026-02-19,2,75,0.5863359578450519,1.1375073078207745,0.604172419178182
HA,5,3,2026-02-19,3,98,0.6271916603555483,0.9308349494630707,0.6339664231351367
HA,5,3,2026-02-19,4,72,1.8109603104767977,2.826022728701331,2.3945747483485573
HA,5,3,2026-02-19,5,66,5.615900829584911,6.861964315018911,11.01060159670408
HA,5,3,2026-02-20,1,84,0.20530618940080916,0.2198071438931478,0.22568297643780433
HA,5,3,2026-02-20,2,81,0.3317125108506944,0.4146862036336541,0.3391490790808875
HA,5,3,2026-02-20,3,89,0.5524161692415729,0.9636932819006877,0.5590748047991105
HA,5,3,2026-02-20,4,128,2.48125860426161,3.6954709118368507,3.2401882126943957
HA,5,3,2026-02-20,5,57,6.0641296565184115,7.068280422950271,12.385946607210132
HA,5,3,2026-02-21,1,161,0.21864309370147517,0.2304931228617225,0.24076596423355748
HA,5,3,2026-02-21,2,176,0.39184274095477467,0.6175382247462362,0.4023197705288307
HA,5,3,2026-02-21,3,193,0.42382256437047977,0.6646750721169875,0.427532794946417
HA,5,3,2026-02-21,4,196,1.8077059116493273,2.9581409918015056,2.31869008247908
HA,5,3,2026-02-21,5,123,4.911465335559931,5.949007595807434,8.639595948830546
HA,5,3,2026-02-22,1,77,0.21891754943054992,0.22789560306770745,0.24095998707513017
HA,5,3,2026-02-22,2,52,2.066147095117814,3.2607590204383516,2.1613005623959234
HA,5,3,2026-02-22,3,78,2.177878290160089,3.368891237776344,2.252544346496219
HA,5,3,2026-02-22,4,66,2.5756410926279396,4.281572770207099,3.6188346010409553
HA,5,3,2026-02-22,5,34,6.843620973474838,7.716296416176406,13.231953039926491
HA,5,6,2026-02-16,1,198,0.2105423127761995,0.22471723020802345,0.23168398146900002
HA,5,6,2026-02-16,2,196,0.4012052263532365,0.5444797550058524,0.4136098781679199
HA,5,6,2026-02-16,3,199,0.34539253068729053,0.3886896453151996,0.3471284485451838
HA,5,6,2026-02-16,4,194,1.4889738294813355,2.3260917314494534,1.9677097322366535
HA,5,6,2026-02-16,5,123,4.905133422603452,5.677195582753619,10.365826193999165
HA,5,6,2026-02-17,1,11,0.24421899968927557,0.2491953889891365,0.2684586145110719
HA,5,6,2026-02-17,2,5,0.1850189208984375,0.18704156388460497,0.1916814489196185
HA,5,6,2026-02-17,3,6,0.3394622802734375,0.3914064591595033,0.3420502532650349
HA,5,6,2026-02-17,4,5,0.5381729125976562,0.5433731117023042,0.539653312812546
HA,5,6,2026-02-17,5,1,14.714519500732422,14.714519500732422,32.23846644316795
HA,5,6,2026-02-18,1,97,0.21632220081447326,0.2246559007716696,0.23808871549705166
HA,5,6,2026-02-18,2,60,1.676045210096572,2.5199326352307048,1.741606122078307
HA,5,6,2026-02-18,3,106,1.8648126230299842,2.4679784380688896,1.9087954850693827
HA,5,6,2026-02-18,4,91,1.785593925727593,3.095358210426483,2.4095107557827364
HA,5,6,2026-02-18,5,51,6.8866182514265475,7.779656744566206,12.349139730365772
HA,5,6,2026-02-19,1,87,0.23070526123046875,0.2384035045283202,0.2546145543343085
HA,5,6,2026-02-19,2,91,0.4984316591814762,0.7731511486846014,0.5101254744856412
HA,5,6,2026-02-19,3,121,0.5265128017457067,0.6507319493218071,0.5304447330235282
HA,5,6,2026-02-19,4,87,1.9063048264075972,2.9944800837487224,2.5388486397596717
HA,5,6,2026-02-19,5,83,5.218820999329349,6.327751803504995,10.155656042146171
HA,5,6,2026-02-20,1,94,0.19571977980593416,0.21353668094664666,0.2153153134880236
HA,5,6,2026-02-20,2,108,0.3490816846305941,0.4372533206573702,0.35649556524893256
HA,5,6,2026-02-20,3,117,0.4945818257128075,0.688269341901369,0.4987716225400642
HA,5,6,2026-02-20,4,166,2.1152103817287378,3.153864002348328,2.7592005833468205
