model,fold,horizon,forecast_origin,n,MAE,RMSE,sMAPE
HA,5,6,2026-02-19 11:00:00,17,1.5176158680635345,2.467541626706722,2.673128338966486
HA,5,6,2026-02-19 12:00:00,19,1.2309110808790769,2.174168304752263,2.173254515349743
HA,5,6,2026-02-19 13:00:00,20,1.1192758814493815,2.0286505173725584,1.9846890309760135
HA,5,6,2026-02-19 14:00:00,22,1.399993422537139,2.2833992222655883,2.2962300538725735
HA,5,6,2026-02-19 15:00:00,21,1.0622573247031566,1.879813370549117,1.800616320341275
HA,5,6,2026-02-19 16:00:00,20,0.8675095240275063,1.4899033416391205,1.4069367202628384
HA,5,6,2026-02-19 17:00:00,18,0.4653321018925417,0.6771592385668339,0.5290357558967728
HA,5,6,2026-02-19 18:00:00,18,1.2511675092909071,1.789563844170323,1.766295673207125
HA,5,6,2026-02-19 19:00:00,16,1.6941508452097578,3.009908709189143,2.6780791420451613
HA,5,6,2026-02-19 20:00:00,25,1.8728220316569015,3.6772283675970114,2.835986587020301
HA,5,6,2026-02-19 21:00:00,24,2.87478829489814,5.0235905327625385,4.673147468166309
HA,5,6,2026-02-19 22:00:00,29,2.6401477068320096,5.049780622176408,4.286472359723855
HA,5,6,2026-02-19 23:00:00,28,2.816442571367537,5.147647335567696,4.519527443832586
HA,5,6,2026-02-20 00:00:00,30,2.027718073527018,3.9416479590935474,3.3413258944271518
HA,5,6,2026-02-20 01:00:00,26,1.7979927356426528,2.911134959089641,2.850264119453038
HA,5,6,2026-02-20 02:00:00,22,1.0285417152173593,1.568334439555534,1.461013040114063
HA,5,6,2026-02-20 03:00:00,21,0.760619451129247,1.1985697052161643,1.071924569434432
HA,5,6,2026-02-20 04:00:00,18,1.22176856994629,1.9411721763213279,2.1909193273366565
HA,5,6,2026-02-20 05:00:00,16,1.8500558058420824,3.1271939706315344,3.8564775568089247
HA,5,6,2026-02-20 06:00:00,17,1.0990420771580118,2.2231435105410444,2.1339664711496344
HA,5,6,2026-02-20 07:00:00,19,1.4546081810666802,2.4467522271494113,2.56430277025322
HA,5,6,2026-02-20 08:00:00,20,1.121560592651367,1.9600950406933064,1.9330656452737187
HA,5,6,2026-02-20 09:00:00,18,1.1939676920572917,2.0058560266430567,2.0626669715679804
HA,5,6,2026-02-20 10:00:00,21,1.4957028585766987,2.287196784601669,2.4229719552834235
HA,5,6,2026-02-20 11:00:00,18,1.9697070934154377,3.122387501844394,3.41646865766101
HA,5,6,2026-02-20 12:00:00,19,1.6450887044270832,2.8832599053658847,2.8772378296797942
HA,5,6,2026-02-20 13:00:00,22,1.392374250623915,2.503779335988621,2.367562172444943
HA,5,6,2026-02-20 14:00:00,21,1.348178480037306,2.3631239215255015,2.2811472064248246
HA,5,6,2026-02-20 15:00:00,20,1.3515584903293187,2.3187158513963233,2.2993241438619423
HA,5,6,2026-02-20 16:00:00,18,0.7128485503020114,1.1800202432758604,0.9075840353686533
HA,5,6,2026-02-20 17:00:00,18,0.5988436663592304,0.8273117909288035,0.7080554821494007
HA,5,6,2026-02-20 18:00:00,20,1.0467172749837246,1.673818297828009,1.3386950121286185
HA,5,6,2026-02-20 19:00:00,22,1.8044609223953403,2.788184224425474,2.2940399824348146
HA,5,6,2026-02-20 20:00:00,30,1.6903238028067131,3.0131379730540786,2.15107314253186
HA,5,6,2026-02-20 21:00:00,35,1.969300890725756,3.682129987262192,2.5225318078431553
HA,5,6,2026-02-20 22:00:00,43,2.376981014675564,4.440712311571907,3.5969562873323553
HA,5,6,2026-02-20 23:00:00,50,2.278546961466471,4.340422587513873,3.405481717683291
HA,5,6,2026-02-21 00:00:00,49,2.317091405959356,4.40890993151043,3.474555028070657
HA,5,6,2026-02-21 01:00:00,49,2.0778511773972284,4.136283147766706,3.1661727347551296
HA,5,6,2026-02-21 02:00:00,47,2.020128415155073,3.9277424225151423,3.098260575089393
HA,5,6,2026-02-21 03:00:00,45,1.502599775526259,2.822539934011169,2.3170870548788036
HA,5,6,2026-02-21 04:00:00,44,0.9271766797460695,1.5303841481988927,1.3671670177966029
HA,5,6,2026-02-21 05:00:00,37,0.5737152672386746,0.7871604613353689,0.6901866378109948
HA,5,6,2026-02-21 06:00:00,36,0.578652716271671,0.8925679673908846,0.8330389214015144
HA,5,6,2026-02-21 07:00:00,36,0.9815148035685216,1.6705152461454542,1.5205901019823171
HA,5,6,2026-02-21 08:00:00,44,1.181589074568315,2.085588206372936,1.9732880794008794
HA,5,6,2026-02-21 09:00:00,46,1.3337098881818241,2.3739444672074788,2.2022143563250633
HA,5,6,2026-02-21 10:00:00,44,1.1326996080803142,2.0431835667246254,1.6741463789630573
HA,5,6,2026-02-21 11:00:00,47,1.0365122585431903,1.8671771904965901,1.5258392867469133
HA,5,6,2026-02-21 12:00:00,47,1.0861645421237807,1.8506797375938602,1.5809006234859184
HA,5,6,2026-02-21 13:00:00,48,0.9895937248512551,1.644102302715479,1.4295526360332815
HA,5,6,2026-02-21 14:00:00,47,1.0226627737635974,1.6502246363288446,1.6163880837371092
HA,5,6,2026-02-21 15:00:00,47,0.9042230574515402,1.4126896838499898,1.40484341960657
HA,5,6,2026-02-21 16:00:00,47,0.6198258943309737,0.9132116295868133,0.9315598615349047
HA,5,6,2026-02-21 17:00:00,48,0.532955937915378,0.6951428110344404,0.6812694250381913
HA,5,6,2026-02-21 18:00:00,47,0.7683017036311723,1.1421431790651584,1.0853465132507694
HA,5,6,2026-02-21 19:00:00,38,1.1408617008499227,1.8935132686363383,1.7019833029279055
HA,5,6,2026-02-21 20:00:00,33,1.4068940313576845,2.794141395108207,2.3044566858521542
HA,5,6,2026-02-21 21:00:00,30,1.9062926483154299,3.8983628822491574,3.1632539728740157
HA,5,6,2026-02-21 22:00:00,25,1.284001678466797,3.3179191859821167,2.098899270212561
HA,5,6,2026-02-21 23:00:00,18,1.114859898885091,3.485088158410261,2.098472836038429
HA,5,6,2026-02-22 00:00:00,14,0.3595090593610491,0.397298125364577,0.36778529357859496
HA,5,6,2026-02-22 01:00:00,13,1.4259425823505105,3.494933204370487,2.61864089852694
HA,5,6,2026-02-22 02:00:00,19,1.2624096920615737,2.4649574982321787,1.9900753289335738
HA,5,6,2026-02-22 03:00:00,19,1.3936827408639996,1.8686434438591424,1.980790523277644
HA,5,6,2026-02-22 04:00:00,19,1.155962371826172,1.5712176188048428,1.3263746986459666
HA,5,6,2026-02-22 05:00:00,19,1.5321823923211348,2.058420319283562,1.8137439861518263
HA,5,6,2026-02-22 06:00:00,20,1.6638167953491212,2.740820791360634,2.4208074228323095
HA,5,6,2026-02-22 07:00:00,21,2.217124963185144,3.588239311778235,3.116889818782382
HA,5,6,2026-02-22 08:00:00,21,2.8552775065104163,4.380104887754451,3.9445784782294555
HA,5,6,2026-02-22 09:00:00,22,2.611770861076586,4.06747663967562,3.929450869893705
HA,5,6,2026-02-22 10:00:00,21,2.7770813230484253,4.416772029978078,4.298059675371161
HA,5,6,2026-02-22 11:00:00,21,2.9803615267314605,4.568112680817477,4.5841608140861885
HA,5,6,2026-02-22 12:00:00,15,2.7008436754014764,4.145974019239367,4.251170274531341
HA,5,6,2026-02-22 13:00:00,15,2.5260137261284727,4.178954693227473,3.3492511778288008
HA,5,6,2026-02-22 14:00:00,13,1.075152979141627,1.661668792175529,1.1098002666617772
HA,5,6,2026-02-22 15:00:00,13,2.0029129810822317,3.0878325704351504,2.149637840209096
HA,5,6,2026-02-22 16:00:00,14,2.2446323939732133,3.2330393555379255,2.579823768131333
HA,5,6,2026-02-22 17:00:00,15,1.6012159220377602,2.473296292770695,1.7054894213242577
HA,6,1,2026-02-23 00:00:00,45,2.384840053982205,4.750475021563062,3.695240888167241
HA,6,1,2026-02-23 01:00:00,35,2.477817862374442,4.936029246328725,3.975249955818557
HA,6,1,2026-02-23 02:00:00,35,1.3822762625558036,3.0793714548102824,1.769108396641914
HA,6,1,2026-02-23 03:00:00,45,2.0838996039496527,4.202755771127755,2.997724715204872
HA,6,1,2026-02-23 04:00:00,46,1.7925206612849576,3.4185333458790876,2.648905105555358
HA,6,1,2026-02-23 05:00:00,48,1.8879067632887099,4.231138574052469,2.966573177061102
HA,6,1,2026-02-23 06:00:00,46,1.6391953178074048,3.747902981393429,2.9552681982897924
HA,6,1,2026-02-23 07:00:00,46,1.6829447538956348,3.912020561297098,3.64070565573365
HA,6,1,2026-02-23 08:00:00,47,0.9616640780834443,1.6627481014651637,1.437956262921138
HA,6,1,2026-02-23 09:00:00,35,1.0678109305245536,1.7414934513785654,1.55866726644552
HA,6,1,2026-02-23 10:00:00,35,1.3550807407924108,2.313598748902259,2.3904192632181243
HA,6,1,2026-02-23 11:00:00,48,1.559932549794515,2.9759441884832065,2.8327581770227237
HA,6,1,2026-02-23 12:00:00,47,2.072844809674202,3.9374652178834397,3.2426120628579485
HA,6,1,2026-02-23 13:00:00,44,1.4874426523844404,2.818418855607516,2.659715050430604
HA,6,1,2026-02-23 14:00:00,48,1.093094878726535,2.0194352480029507,1.862459389911721
HA,6,1,2026-02-23 15:00:00,35,1.056624276297433,1.9407325724216142,1.7160787448902757
HA,6,1,2026-02-23 16:00:00,35,2.3299067905970983,4.351798650199603,4.024569599472299
HA,6,1,2026-02-23 17:00:00,35,1.7198586600167411,3.0394142071959633,2.5876682045461408
HA,6,1,2026-02-23 18:00:00,46,1.5417681707852129,2.560728226454715,2.153909801232852
HA,6,1,2026-02-23 19:00:00,48,0.8144608603583441,1.527199411560308,1.1210293322644116
HA,6,1,2026-02-23 20:00:00,50,1.5555461629231768,2.8558051206172457,1.9597366922384807
HA,6,1,2026-02-23 21:00:00,45,1.9063326800311051,3.7326050985509154,2.617189123869664
HA,6,1,2026-02-23 22:00:00,38,1.8780174255371094,3.664733564279759,2.5711175003189823
HA,6,1,2026-02-23 23:00:00,34,1.7386048260857077,3.668808093218848,2.561935161305318
HA,6,1,2026-02-24 00:00:00,34,2.3301950342514934,4.567341155728687,3.4336272844242033
HA,6,1,2026-02-24 01:00:00,45,2.017461649576823,4.366372120049214,3.1858689820150117
HA,6,1,2026-02-24 02:00:00,33,1.4397971413352273,3.152376172489401,1.845427933448463
HA,6,1,2026-02-24 03:00:00,34,2.6011197707232308,4.8273598875306245,3.8035944397866586
HA,6,1,2026-02-24 04:00:00,48,1.817297988467746,3.371024019695127,2.6197898528999333
HA,6,1,2026-02-24 05:00:00,36,1.974903318617079,4.218366647063727,2.903032764915604
HA,6,1,2026-02-24 06:00:00,45,1.9651610762984664,4.393348805441554,3.959028653973471
HA,6,1,2026-02-24 07:00:00,34,1.6810578738941866,3.1047030505322377,3.0413434020406207
HA,6,1,2026-02-24 08:00:00,44,1.5864008123224431,2.4918609558938103,2.4492836497557433
HA,6,1,2026-02-24 09:00:00,36,0.7730000813802084,1.2995489274358478,1.0586750031167607
HA,6,1,2026-02-24 10:00:00,36,2.23451296488444,4.37726052581852,2.7768525013209824
HA,6,1,2026-02-24 11:00:00,34,0.9493695427389706,1.4625542146555206,1.3409439853996765
HA,6,1,2026-02-24 12:00:00,33,1.7249520041725852,2.9911961284974344,2.7192900071315624
HA,6,1,2026-02-24 13:00:00,33,1.332013448079427,2.50506163720301,2.526324026655598
HA,6,1,2026-02-24 14:00:00,35,1.6576636178152901,2.879837725180364,2.2590941671164715
HA,6,1,2026-02-24 15:00:00,33,0.6988453720555161,1.0283221823944126,0.8616041669736597
HA,6,1,2026-02-24 16:00:00,33,1.2265146428888494,2.572823806061842,2.0255785176082197
HA,6,1,2026-02-24 17:00:00,49,1.4180049247482196,2.690152467246899,2.3295577417389968
HA,6,1,2026-02-24 18:00:00,33,1.079638856830019,1.7300596824560448,1.879974077199184
HA,6,1,2026-02-24 19:00:00,35,1.9068594796316964,3.461937509614333,2.4875742822978033
HA,6,1,2026-02-24 20:00:00,37,0.463106310045397,0.6143679551742223,0.5800105677656259
HA,6,1,2026-02-24 21:00:00,47,1.889148955649518,3.8238971182388495,2.8704551776133367
HA,6,1,2026-02-24 22:00:00,34,2.208733726950253,4.106320586481052,2.8971996610714896
HA,6,1,2026-02-24 23:00:00,50,2.6353965759277345,4.645468390330879,3.646689473375155
HA,6,1,2026-02-25 00:00:00,38,3.1627882572642547,5.206414547610937,4.22808385491484
HA,6,1,2026-02-25 01:00:00,49,3.10120812240912,5.019568705843935,4.270553877570459
HA,6,1,2026-02-25 02:00:00,50,2.2306414794921876,4.530148833129119,3.4161587979146297
HA,6,1,2026-02-25 03:00:00,50,2.239929504394531,4.531652717047411,3.425712376413694
HA,6,1,2026-02-25 04:00:00,51,2.205841214049096,4.48755413125558,3.36839815334994
HA,6,1,2026-02-25 05:00:00,50,2.059794718424479,3.8421247620524994,2.93687699157388
HA,6,1,2026-02-25 06:00:00,51,2.1274098415000764,4.257544670330347,3.2177151250439064
HA,6,1,2026-02-25 07:00:00,49,1.4200395337578393,2.6622197180189113,1.8525458649205035
HA,6,1,2026-02-25 08:00:00,47,0.5452406321856992,0.8605210934123723,0.7174545144762384
HA,6,1,2026-02-25 09:00:00,50,1.0475222269694013,1.6421970582431464,1.6201622698790794
HA,6,1,2026-02-25 10:00:00,50,1.378177795410156,2.2928623786701063,1.843170896477219
HA,6,1,2026-02-25 11:00:00,48,1.3056116104125977,2.410175545439265,2.1294881107155907
HA,6,1,2026-02-25 12:00:00,45,1.1466075190791376,2.013515028043756,1.861990701607259
HA,6,1,2026-02-25 13:00:00,51,0.9229555316999846,1.4486194465318565,1.3916818860232056
HA,6,1,2026-02-25 14:00:00,50,0.5911237589518231,0.8375139475868103,0.757537855449571
HA,6,1,2026-02-25 15:00:00,46,0.7570771479952164,1.2627477318027147,1.0033385932185594
HA,6,1,2026-02-25 16:00:00,50,0.6678876749674478,1.1063018971234566,1.0094112188082622
HA,6,1,2026-02-25 17:00:00,47,0.5983955978501774,0.9207812860921741,0.8335509763531664
HA,6,1,2026-02-25 18:00:00,50,0.6866353352864585,0.979034314169693,0.9396782805978338
HA,6,1,2026-02-25 19:00:00,48,2.4781035847134065,4.158568184270408,2.737431762188374
HA,6,1,2026-02-25 20:00:00,47,0.5715585262217422,0.955483114967257,0.7591018988603171
HA,6,1,2026-02-25 21:00:00,47,1.7199268205791503,3.4539581362697063,2.5627374306878252
HA,6,1,2026-02-25 22:00:00,44,2.2125348755807583,4.3952345666893144,3.417974668869731
HA,6,1,2026-02-25 23:00:00,51,2.014664743460861,3.9268369216048065,2.9967162097310838
HA,6,1,2026-02-26 00:00:00,51,2.068586312088312,4.066761838887709,3.1062466508345334
HA,6,1,2026-02-26 01:00:00,51,2.048978468951057,4.0128239497313185,3.0670772982410637
HA,6,1,2026-02-26 02:00:00,49,2.267243832957988,4.4936756852203645,3.4159503756307434
HA,6,1,2026-02-26 03:00:00,47,1.8656384082550699,3.9335629703183597,2.6816924927828754
HA,6,1,2026-02-26 04:00:00,50,2.1927366638183594,4.514110171176318,3.370422135964306
HA,6,1,2026-02-26 05:00:00,50,1.839883219401042,3.5584450423444927,2.6025666915283416
HA,6,1,2026-02-26 06:00:00,51,1.3986516715654362,2.628816475685857,2.0899560918039275
HA,6,1,2026-02-26 07:00:00,49,0.6850230418094971,1.0303449173264752,0.9957188560215818
HA,6,1,2026-02-26 08:00:00,49,0.5729389320425434,1.0341565283617455,0.94538219810228
HA,6,1,2026-02-26 09:00:00,51,0.7469910765005872,1.283944528790327,1.1958750648983483
HA,6,1,2026-02-26 10:00:00,49,1.064427174678465,1.7339601817463912,1.6336744998408237
HA,6,1,2026-02-26 11:00:00,50,3.20692866007487,5.328780839552986,4.9482267395489234
HA,6,1,2026-02-26 12:00:00,51,2.1917059904609633,4.2973978014700105,3.7735460682809943
HA,6,1,2026-02-26 13:00:00,51,1.5912561852947558,2.9460872729678647,2.6752323037564514
HA,6,1,2026-02-26 14:00:00,51,1.5111908258176316,2.774347827562149,2.4182374776839715
HA,6,1,2026-02-26 15:00:00,50,1.0511648559570312,1.7613982115341646,1.5049674638692587
HA,6,1,2026-02-26 16:00:00,50,0.9067202250162764,1.5564596440310339,1.4365716348285558
HA,6,1,2026-02-26 17:00:00,50,0.9564204406738278,1.6719115401445757,1.568567833195678
HA,6,1,2026-02-26 18:00:00,51,4.021137063020196,6.0614467652182915,5.319846552760405
HA,6,1,2026-02-26 19:00:00,48,3.062936305999756,5.497592910547689,4.422690012392811
HA,6,1,2026-02-26 20:00:00,49,3.0642606255148546,4.8822820093326795,4.265923564943091
HA,6,1,2026-02-26 21:00:00,51,1.0865845025754441,1.8548600751586286,1.5949023796656328
HA,6,1,2026-02-26 22:00:00,49,4.8636350566838065,8.713934646312188,5.564518172213257
HA,6,1,2026-02-26 23:00:00,51,2.3477576262031503,4.469405391062983,3.4691424256143586
HA,6,1,2026-02-27 00:00:00,51,2.0930961160098804,4.142100175762029,3.15349515792307
HA,6,1,2026-02-27 01:00:00,49,2.2854883622150033,4.577912208308781,3.4952378103425397
HA,6,1,2026-02-27 02:00:00,48,2.325217882792155,4.625012299917625,3.5601792776220322
HA,6,1,2026-02-27 03:00:00,50,2.070143127441406,4.3501993993003305,3.1911353800155253
HA,6,1,2026-02-27 04:00:00,49,2.232179914202009,4.409115656899999,3.3917242944611625
HA,6,1,2026-02-27 05:00:00,51,1.9149915408464817,3.6986069529621717,2.7860488553721994
HA,6,1,2026-02-27 06:00:00,50,0.6286282348632817,0.9276974052769165,0.8157147954010542
HA,6,1,2026-02-27 07:00:00,48,0.6764932208591041,1.0687132723310153,1.0823561736964769
HA,6,1,2026-02-27 08:00:00,50,1.1042564392089844,1.858554310220024,1.7895880229909502
HA,6,1,2026-02-27 09:00:00,50,1.4083718363444013,2.531751213100353,2.4196370098585973
HA,6,1,2026-02-27 10:00:00,50,1.3643049112955732,2.392781264671423,2.2223140345374377
HA,6,1,2026-02-27 11:00:00,49,1.0173675640910662,1.6849913819135447,1.6368753017816906
HA,6,1,2026-02-27 12:00:00,51,1.394937303331163,2.3964741358735195,2.2533051893610945
HA,6,1,2026-02-27 13:00:00,50,1.3936250305175781,2.4037498804501025,2.228199552437305
HA,6,1,2026-02-27 14:00:00,50,1.4479999796549479,2.5746515953892164,2.3285986714645572
HA,6,1,2026-02-27 15:00:00,51,2.64758834340214,5.195060493196038,4.860158954531922
HA,6,1,2026-02-27 16:00:00,51,3.10510468327142,6.310627901249076,5.448675052438212
HA,6,1,2026-02-27 17:00:00,51,2.526673310722401,5.15493939772042,4.602846311496748
HA,6,1,2026-02-27 18:00:00,51,6.0246838837667225,9.615336068637422,8.041558903700812
HA,6,1,2026-02-27 19:00:00,50,2.2488441975911457,3.5563477323686254,2.843567992979562
HA,6,1,2026-02-27 20:00:00,51,0.5902987710790694,0.8474493291978901,0.7573100435183758
HA,6,1,2026-02-27 21:00:00,51,1.9612251730526196,3.903585261574813,2.2065482058634363
HA,6,1,2026-02-27 22:00:00,51,2.19903190463197,4.076331710046325,2.840642595854766
HA,6,1,2026-02-27 23:00:00,50,2.205334014892578,3.9617874768444006,3.1452157412764086
HA,6,1,2026-02-28 00:00:00,51,2.0734882728726256,4.080537639624789,3.11595674949141
HA,6,1,2026-02-28 01:00:00,49,2.416425847682823,4.6833271588908,3.631839280395475
HA,6,1,2026-02-28 02:00:00,51,2.205841214049096,4.48755413125558,3.36839815334994
HA,6,1,2026-02-28 03:00:00,50,2.069835357666016,4.349562727227602,3.1906910182594483
HA,6,1,2026-02-28 04:00:00,49,2.280735820329108,4.567790626146757,3.430948352701692
HA,6,1,2026-02-28 05:00:00,50,1.76498530069987,3.517556732770926,2.7337706202016028
HA,6,1,2026-02-28 06:00:00,51,0.4058993969088283,0.4860310009374135,0.49888773866256364
HA,6,1,2026-02-28 07:00:00,51,0.7129478205263224,1.1965468366670016,1.0103774540645538
HA,6,1,2026-02-28 08:00:00,50,0.771441141764323,1.2434717749252273,1.2039306007692485
HA,6,1,2026-02-28 09:00:00,50,0.8930064900716147,1.3907445109728587,1.3565702340709205
HA,6,1,2026-02-28 10:00:00,50,1.026123758951823,1.746241184422339,1.637599246061475
HA,6,1,2026-02-28 11:00:00,50,1.0098706563313804,1.772220397422698,1.6740029174212396
HA,6,1,2026-02-28 12:00:00,50,1.1947194417317708,2.0333100139499947,1.892587228552536
HA,6,1,2026-02-28 13:00:00,50,1.2809231058756512,2.27555998257143,2.1556199305084984
HA,6,1,2026-02-28 14:00:00,51,1.2040012833339715,2.104129750223606,1.9808216572374044
HA,6,1,2026-02-28 15:00:00,50,1.160273895263672,1.8921758979406624,1.7981626059709188
HA,6,1,2026-02-28 16:00:00,49,1.4654528559470663,2.6626049701591348,2.410850519997193
HA,6,1,2026-02-28 17:00:00,50,1.4163333129882814,2.595778161074065,2.3163108816515043
HA,6,1,2026-02-28 18:00:00,49,0.8222461622588488,1.5300934784018911,1.1532155104202868
HA,6,1,2026-02-28 19:00:00,48,1.3550150129530163,2.692381789537061,1.5578907337234453
HA,6,1,2026-02-28 20:00:00,50,1.2919546508789066,2.2513897359907045,1.7540978938431702
HA,6,1,2026-02-28 21:00:00,50,1.8377998352050782,3.536660207954344,2.6654062379237486
HA,6,1,2026-02-28 22:00:00,49,2.0375684361879514,3.900532367892602,3.0138283868707103
HA,6,3,2026-02-23 00:00:00,19,1.2840323197214227,2.9209999066007857,1.6412555946271574
HA,6,3,2026-02-23 01:00:00,20,1.249374771118164,2.851241436937732,1.5877493592222922
HA,6,3,2026-02-23 02:00:00,26,1.5791839208358371,3.3430642954920207,2.058460182898088
HA,6,3,2026-02-23 03:00:00,38,1.3196880050569941,2.2301136468861236,1.8577363409137932
HA,6,3,2026-02-23 04:00:00,40,0.7965143627590602,2.0396677920655395,1.2268445728638304
HA,6,3,2026-02-23 05:00:00,39,1.7420781018727178,3.7545815429214167,2.927045270071202
HA,6,3,2026-02-23 06:00:00,38,1.2211929678219804,2.603892337379795,2.1211442498740682
HA,6,3,2026-02-23 07:00:00,27,0.9463282455632721,1.96202747852508,1.6865706108767615
HA,6,3,2026-02-23 08:00:00,18,1.2493764147346407,2.0815131997774183,2.0706835033074986
HA,6,3,2026-02-23 09:00:00,21,1.6807385399228056,2.7354381954821574,2.8485309352015715
HA,6,3,2026-02-23 10:00:00,29,1.9511111321577164,3.3727080531467286,3.224479361527511
HA,6,3,2026-02-23 11:00:00,38,1.6982920462625066,3.2133180663788097,2.783486299596267
